list_name,index,x,y,z,length,width,height,pose,short_narrow,short_wide,normal_narrow,tall_narrow,normal_wide,tall_wide
E1-5,53,90,0,148,90,84,41,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,54,0,84,132,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,55,89,84,148,90,84,41,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,56,0,84,157,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,57,180,0,133,84,90,41,BoxPose.short_wide,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,58,264,1,149,90,84,41,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,59,354,1,149,90,84,41,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,60,444,0,133,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,61,444,0,158,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,62,444,70,149,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,63,264,85,149,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,64,353,85,149,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,65,179,140,108,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,66,442,140,149,90,84,41,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,67,358,140,83,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,68,447,140,83,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,69,180,0,174,84,90,41,BoxPose.short_wide,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,70,0,0,191,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,71,264,85,174,90,84,41,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,72,89,0,191,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,73,354,85,174,84,90,41,BoxPose.short_wide,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,74,179,90,133,84,90,41,BoxPose.short_wide,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,75,179,90,174,84,90,41,BoxPose.short_wide,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,76,444,0,183,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,77,539,0,85,41,90,84,BoxPose.normal_wide,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,78,539,90,85,41,90,84,BoxPose.normal_wide,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,79,89,168,107,90,41,84,BoxPose.normal_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,80,179,180,133,90,41,84,BoxPose.normal_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,81,269,175,108,90,41,84,BoxPose.normal_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,82,264,1,190,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,83,179,168,1,84,41,90,BoxPose.tall_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,84,353,1,190,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,85,0,70,191,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,86,263,168,1,90,41,84,BoxPose.normal_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,87,89,70,191,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,88,444,70,174,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,89,0,140,182,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,90,89,140,191,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,91,438,140,190,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,92,0,154,132,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,93,0,154,157,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,94,359,154,42,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,95,359,154,108,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,96,448,154,108,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E1-5,97,449,154,1,89,70,25,BoxPose.short_narrow,0.11618833204941756,0.13078469796100572,0.31750395141583254,0.37846201689720044,0.05404517773890732,0.003015823937636564
E2-1_list,[(92-81-55)(81-33-28)(92-81-55)(110-43-25)(120-73-99)(92-81-55)(120-99-73)(92-81-55)(92-81-55)(81-33-28)(120-99-73)(92-81-55)(92-81-55)(92-81-55)(92-81-55)(120-99-73)(81-33-28)(92-81-55)(81-33-28)(92-81-55)(81-33-28)(81-33-28)(81-33-28)(120-99-73)(92-81-55)(110-43-25)(81-33-28)(92-81-55)(81-33-28)(55-81-92)(99-120-73)(120-99-73)(81-33-28)(110-43-25)(92-81-55)(92-81-55)(92-81-55)(81-33-28)(120-99-73)(120-99-73)(81-33-28)(81-33-28)(92-81-55)(92-81-55)(73-120-99)(81-55-92)(110-43-25)(110-43-25)(120-73-99)(110-43-25)(81-55-92)(120-73-99)(110-43-25)(92-55-81)(99-120-73)(99-120-73)(99-120-73)]
E2-1_occ_rate,0.6189111726901171
E2-1,1,0,0,0,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,2,0,81,0,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,3,92,0,0,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,4,0,81,28,110,43,25,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,5,0,0,55,120,73,99,BoxPose.normal_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,6,0,73,55,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,7,120,0,55,120,99,73,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,8,92,99,53,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,9,240,0,1,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,10,240,0,56,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,11,184,99,1,120,99,73,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,12,184,99,74,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,13,332,0,1,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,14,240,0,84,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,15,276,81,74,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,16,424,0,1,120,99,73,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,17,321,0,56,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,18,332,0,84,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,19,424,0,74,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,20,424,33,74,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,21,424,0,102,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,22,240,33,56,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,23,321,33,56,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,24,304,81,1,120,99,73,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,25,424,99,1,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,26,120,0,128,110,43,25,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,27,0,73,110,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,28,368,114,74,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,29,81,81,0,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,30,516,99,1,55,81,92,BoxPose.tall_wide,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,31,230,0,139,99,120,73,BoxPose.short_wide,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,32,329,0,139,120,99,73,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,33,0,0,154,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,34,0,0,182,110,43,25,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,35,120,0,153,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,36,449,0,130,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,37,0,73,138,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,38,449,0,185,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,39,449,81,129,120,99,73,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,40,329,99,129,120,99,73,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,41,505,0,74,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,42,505,0,102,81,33,28,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,43,92,81,128,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,44,184,120,129,92,81,55,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,45,0,154,1,81,55,92,BoxPose.tall_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,46,449,33,185,110,43,25,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,47,0,43,193,110,43,25,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,48,0,86,193,110,43,25,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,49,0,154,93,81,55,92,BoxPose.tall_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,50,110,81,184,110,43,25,BoxPose.short_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-1,51,81,162,108,92,55,81,BoxPose.normal_narrow,0.10915168982170684,0.05863952459340919,0.20409727784155482,0.2608176240115557,0.3672938837317735,0.0
E2-2_list,[(95-70-62)(95-70-62)(103-64-76)(103-76-64)(111-49-26)(111-49-26)(60-51-41)(95-70-62)(103-76-64)(103-76-64)(103-76-64)(111-49-26)(95-70-62)(95-70-62)(60-51-41)(111-49-26)(60-51-41)(103-76-64)(95-70-62)(111-49-26)(103-76-64)(103-76-64)(103-76-64)(111-49-26)(111-49-26)(60-51-41)(103-76-64)(103-76-64)(95-70-62)(103-76-64)(111-49-26)(103-76-64)(60-51-41)(60-51-41)(103-76-64)(49-26-111)(95-70-62)(103-76-64)(95-70-62)(103-76-64)(60-51-41)(95-70-62)(60-51-41)(26-111-49)(95-70-62)(95-70-62)(103-76-64)(111-49-26)(103-76-64)(60-51-41)(103-76-64)(60-51-41)(111-49-26)(60-51-41)(95-70-62)(95-70-62)(95-70-62)(103-76-64)(76-64-103)(62-95-70)(111-49-26)(60-51-41)(70-62-95)(60-51-41)(70-95-62)(60-51-41)(70-62-95)(70-62-95)(70-62-95)(70-62-95)(70-62-95)(60-51-41)(111-49-26)(60-51-41)(76-64-103)(76-64-103)(60-51-41)(70-62-95)(111-49-26)(76-64-103)(70-62-95)(76-64-103)(51-60-41)(111-49-26)(76-64-103)(51-60-41)(41-51-60)(111-49-26)(41-51-60)(76-64-103)(60-41-51)(76-64-103)]
E2-2_occ_rate,0.7375665761149526
E2-2,1,0,0,0,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,2,95,0,0,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,3,0,0,62,103,64,76,BoxPose.normal_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,4,103,0,62,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,5,0,70,0,111,49,26,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,6,0,70,26,111,49,26,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,7,0,64,62,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,8,60,76,52,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,9,1,146,1,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,10,1,146,65,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,11,206,0,1,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,12,155,76,1,111,49,26,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,13,206,0,65,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,14,206,70,65,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,15,104,125,1,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,16,155,76,27,111,49,26,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,17,164,125,1,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,18,104,146,42,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,19,207,140,42,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,20,104,146,106,111,49,26,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,21,309,0,1,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,22,301,0,65,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,23,302,76,1,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,24,215,140,104,111,49,26,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,25,104,176,1,111,49,26,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,26,301,76,65,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,27,302,152,1,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,28,412,0,1,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,29,404,0,65,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,30,404,70,65,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,31,302,146,65,111,49,26,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,32,405,76,1,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,33,224,125,1,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,34,413,146,65,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,35,405,152,1,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,36,515,0,1,49,26,111,BoxPose.tall_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,37,473,146,65,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,38,0,0,138,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,39,0,76,114,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,40,103,0,126,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,41,95,76,114,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,42,1,146,129,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,43,95,76,155,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,44,206,0,127,26,111,49,BoxPose.normal_wide,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,45,232,0,129,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,46,327,0,129,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,47,422,0,129,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,48,232,70,129,111,49,26,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,49,343,76,129,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,50,525,0,112,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,51,446,76,129,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,52,525,0,153,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,53,232,70,155,111,49,26,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,54,515,26,1,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,55,215,119,130,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,56,96,127,132,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,57,326,152,106,95,70,62,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,58,421,152,127,103,76,64,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,59,515,26,42,62,95,70,BoxPose.normal_wide,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,60,103,0,190,111,49,26,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,61,0,76,176,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
E2-2,62,508,77,1,60,51,41,BoxPose.short_narrow,0.105784428162982,0.28448420316176254,0.1489939067473731,0.21141183222612578,0.24932562970175648,0.0
